Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Elymus,Poaceae,Poales,1.797814208,0.539344262,1.0,0.0,0.074314214,1.0,1.0,0.571428571,0.0,1.7807017544210528,0.069,10.6325,32.0751238
Elytrigia,Poaceae,Poales,3.846153846,0.25,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Emex,Polygonaceae,Caryophyllales,16.66666667,0.25,0.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Emilia,Asteraceae,Asterales,33.33333333,0.333333333,0.6092541790456273,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.58,
Empetrum,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.9659090908333334,0.9123333333333333,0.965,0
Enarthrocarpus,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Encelia,Asteraceae,Asterales,26.19047619,0.785714286,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,1.57,
Enceliopsis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Endressia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Enneapogon,Poaceae,Poales,0.0,0.0,0.833333333,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Entolasia,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Epacris,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333333,1.9659090908333334,0.9123333333333333,0.8798214285,
Ephedra,Ephedraceae,Gnetophyta,0.735294118,0.058823529,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.0,2.3942552466726874,0.6304592000547441,16.137,17.10015267
Epilobium,Onagraceae,Myrtales,0.834575261,0.504918033,0.87295082,0.020491803,0.001538462,0.0,1.0,0.575,0.95,1.75,0.395,0.403333333,35.75753331
Epimedium,Berberidaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.833333333,1.0,2.0,0.6304592000547441,4.1,
Epipactis,Orchidaceae,Asparagales,1.307189542,0.111111111,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Equisetum,Equisetaceae,Monilophyta,2.70531401,0.608695652,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.5,2.3942552466726874,0.6304592000547441,20.9847619,31.2741865
Eragrostis,Poaceae,Poales,0.0,0.0,0.454545455,0.0,0.074314214,1.0,0.416666667,1.0,0.0,0.0,0.49689285714285714,0.715,0
Erechtites,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,5.376666667,14.06687265
Eremalche,Malvaceae,Malvales,0.0,0.0,0.0,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Eremochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,0.83,
Eremogone,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,
Eremophila,Scrophulariaceae,Lamiales,0.0,0.0,1.0,1.0,0.001764706,0.0,1.0,0.888888889,1.0,2.3,0.8200000000000001,1.1556666668,
Eremopyrum,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,5.5,
Eremurus,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,8.402251942000001,
Erianthus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Eriastrum,Polemoniaceae,Ericales,0.0,0.0,0.0625,0.0,0.0,0.28760069469672456,1.0,0.8333333333333334,1.0,2.3942552466726874,0.4076666666666666,1.7000000000000002,
Erica,Ericaceae,Ericales,1.411290323,0.21875,1.0,1.0,0.0,0.0,1.0,0.333333333,0.972222222,1.9659090908333334,0.9123333333333333,0.67,
Ericameria,Asteraceae,Asterales,1.307189542,0.111111111,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Erigeron,Asteraceae,Asterales,0.073664825,0.066298343,0.860424028,0.0,0.00210989,0.0,0.909090909,0.727272727,1.0,3.0,0.6654010416875,1.39,62.66843666
Eriocaulon,Eriocaulaceae,Poales,0.0,0.0,0.666666667,0.0,0.0,0.5,0.9841325564285818,0.7694294731480881,0.0,2.0,0.6304592000547441,4.19,
Eriochlamys,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Eriochloa,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Eriodictyon,Boraginaceae,Boraginales,0.0,0.0,1.0,1.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Eriogonum,Polygonaceae,Caryophyllales,0.016457654,0.020242915,0.613360324,0.089068826,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Erioneuron,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Eriophorum,Cyperaceae,Poales,0.307692308,0.038461538,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.4,0.0,2.2,0.0945,0.52,21.65063509
Eriophyllum,Asteraceae,Asterales,0.833333333,0.0625,0.388888889,0.333333333,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Eriostemon,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,
Eritrichium,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Erodium,Geraniaceae,Geraniales,0.039123631,0.013888889,0.47133758,0.0,0.0,0.3333333335,1.0,1.0,1.0,3.1875,0.88,4.7075,
Erophila,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.4,
Erucastrum,Brassicaceae,Brassicales,0.0,0.0,0.7,0.0,0.00485306,0.0,1.0,1.0,1.0,0.0,0.4929733334,1.04,
Eryngium,Apiaceae,Apiales,0.235294118,0.058823529,0.704819277,0.058823529,0.003968254,0.0,1.0,1.0,0.984848485,3.3888888888333333,0.887,1.65,64.4963535
Erysimum,Brassicaceae,Brassicales,0.054644809,0.016393443,0.427419355,0.024590164,0.00485306,0.0,1.0,1.0,1.0,4.0,0.4929733334,0.524285714,40.95057527
Erythronium,Liliaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.55,1.0,2.3942552466726874,0.82,31.31285714,13.47495133
Escallonia,Escalloniaceae,Escalloniales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,1.0,1.0,2.3942552466726874,0.6304592000547441,2.38,137.2175248
Eschscholzia,Papaveraceae,Ranunculales,0.0,0.0,0.107142857,0.0,0.0,0.5,1.0,1.0,1.0,2.3942552466726874,0.23,1.13,
Eucalyptus,Myrtaceae,Myrtales,0.037789325,0.02739726,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,3.5,0.75925,0.6325,7.410057024
Euchiton,Asteraceae,Asterales,0.0,0.0,0.777777778,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Eucnide,Loasaceae,Cornales,0.0,0.0,0.5,0.5,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.6,
Eucrypta,Boraginaceae,Boraginales,0.0,0.0,0.0,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Eugenia,Myrtaceae,Myrtales,33.33333333,0.333333333,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,1.993288591,0.835,0.267142857,13.61975151
Eulalia,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Euonymus,Celastraceae,Celastrales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,1.0,1.0,1.0,1.59375,0.6304592000547441,0.64,66.29126074
Eupatorium,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,2.52,0
Euphorbia,Euphorbiaceae,Malpighiales,0.023912004,0.024390244,0.599489796,0.043902439,0.01239531,0.0,0.961538462,0.821428571,1.0,2.062111801,0.58,5.867,94.27994642
Euphrasia,Orobanchaceae,Lamiales,3.178400547,1.207792208,0.075,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0.7155,2.73,
Eutaxia,Fabaceae,Fabales,100.0,0.5,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.62,
Euthamia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Evax,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Evonymus,Celastraceae,Celastrales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,1.0,0.75,1.0,1.59375,0.6304592000547441,0.9099999999999999,
Exocarpos,Santalaceae,Santalales,0.0,0.0,1.0,0.888888889,0.002139037,0.0,1.0,0.8928571430000001,0.0,3.0,0.6304592000547441,39.71222222,
Fagopyrum,Polygonaceae,Caryophyllales,0.0,0.0,0.166666667,0.0,0.002727273,0.0,1.0,1.0,1.0,3.0,0.8,1.44,
Fagus,Fagaceae,Fagales,0.0,0.0,1.0,1.0,0.001492537,0.28760069469672456,1.0,1.0,0.0,2.0,1.015,0.595714286,4.124072787
Fallopia,Polygonaceae,Caryophyllales,9.523809524,0.285714286,0.571428571,0.142857143,0.002727273,0.0,1.0,0.833333333,0.833333333,3.0,0.8,1.7875,60.87903891
Ferocactus,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.8875,0.6304592000547441,1.4,
Ferula,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,1.896666667,25.7220199
Ferulago,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Festuca,Poaceae,Poales,0.051848673,0.061181435,0.995780591,0.0,0.074314214,1.0,1.0,0.838709677,0.0,1.0,0.001,5.66075,42.20050435
Festucopsis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Fibigia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.28,2.066993212
Filago,Asteraceae,Asterales,0.529100529,0.071428571,0.0,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Filipendula,Rosaceae,Rosales,0.0,0.0,1.0,0.0,0.001060071,0.0,1.0,0.5,1.0,2.1739697801,0.96,0.7405270453157895,
Fimbristylis,Cyperaceae,Poales,0.0,0.0,0.454545455,0.0,0.00045977,0.5,1.0,0.5235119047857143,0.0,2.2,0.0945,0.9907597402857142,
Foeniculum,Apiaceae,Apiales,0.0,0.0,0.5,0.0,0.003968254,0.0,1.0,0.8953401360571428,1.0,3.3888888888333333,0.925,4.64,0
Forestiera,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.25,1.0,0.70833333325,0.875,4.0,0.9775,1.28191666675,
Forsythia,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.25,1.0,0.5,1.0,3.0833333333333335,0.9775,1.28191666675,
Fragaria,Rosaceae,Rosales,0.0,0.0,1.0,0.0,0.001060071,0.0,1.0,0.25,1.0,2.1739697801,0.8256875,0.311666667,58.43331927
Frangula,Rhamnaceae,Rosales,0.0,0.0,1.0,1.0,0.004444444,0.0,1.0,1.0,1.0,0.5,0.6304592000547441,0.403333333,13.59874601
Frankenia,Frankeniaceae,Caryophyllales,0.0,0.0,0.8125,0.8,0.0,0.28760069469672456,0.9841325564285818,0.5,1.0,2.0,0.6304592000547441,0.32,
Frasera,Gentianaceae,Gentianales,0.0,0.0,0.625,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,
Fraxinus,Oleaceae,Lamiales,0.476190476,0.047619048,1.0,1.0,0.003252033,0.25,1.0,0.833333333,0.25,2.25,0.9775,1.126,25.77478254
Fremontodendron,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Fritillaria,Liliaceae,Liliales,0.096618357,0.02173913,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,2.3942552466726874,0.82,62.70506849,24.84154146
Froelichia,Amaranthaceae,Caryophyllales,100.0,0.5,0.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,1.0,2.0,0.199,1.3453542688666666,
Fuchsia,Onagraceae,Myrtales,0.0,0.0,1.0,1.0,0.001538462,0.0,1.0,0.60208333325,1.0,1.5,0.6186,1.455384615,22.42205726
Fuirena,Cyperaceae,Poales,0.0,0.0,0.5,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.031612976777777774,2.2,0.0945,0.9907597402857142,
Fumana,Cistaceae,Malvales,3.571428571,0.125,1.0,1.0,0.011428571,0.28760069469672456,1.0,1.0,1.0,3.0,0.6304592000547441,2.66372899175,
Fumaria,Papaveraceae,Ranunculales,0.31372549,0.078431373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.3942552466726874,0.23,0.55,
Gagea,Liliaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.25,1.0,2.3942552466726874,0.82,13.07714286,49.39580352
Gahnia,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.031612976777777774,2.2,0.0945,0.9907597402857142,
Gaillardia,Asteraceae,Asterales,0.0,0.0,0.769230769,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Galactia,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Galactites,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Galanthus,Amaryllidaceae,Asparagales,4.545454545,0.25,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.5,0.8200000000000001,39.711875,29.7086049
Galega,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,2.21,
Galeopsis,Lamiaceae,Lamiales,5.147058824,0.411764706,0.0,0.0,0.004320557,0.9583333333749999,1.0,1.0,1.0,1.5795454545454546,0.664,1.1319000933529413,
Galinsoga,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.0,1.0,1.0,1.0,2.58694816475,0.6654010416875,1.336666667,44.27311915
Galium,Rubiaceae,Gentianales,0.081892896,0.106870229,0.825726141,0.024621212,0.0006,0.0,1.0,0.685185185,1.0,2.666666667,0.7185,1.521818182,32.81399218
Gamochaeta,Asteraceae,Asterales,0.0,0.0,0.25,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.5,3.0,0.6654010416875,3.3862005286025645,
Gardenia,Rubiaceae,Gentianales,0.0,0.0,1.0,1.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.307692308,0.7185,1.3,
Garrya,Garryaceae,Garryales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,1.52,
Gastridium,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Gastrodia,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,3.0,0.6304592000547441,10.827903073333333,
Gaudinia,Poaceae,Poales,0.0,0.0,0.5,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Gaultheria,Ericaceae,Ericales,2.222222222,0.1,1.0,1.0,0.0,0.0,1.0,0.582051282,1.0,2.0,0.9123333333333333,0.8798214285,
Gaura,Onagraceae,Myrtales,0.0,0.0,0.5,0.0,0.001538462,0.0,1.0,0.60208333325,0.99,1.75,0.6186,1.2039102564,
Gaylussacia,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,1.0,1.9659090908333334,0.9123333333333333,0.8798214285,
Gayophytum,Onagraceae,Myrtales,3.03030303,0.166666667,0.0,0.0,0.001538462,0.0,1.0,0.60208333325,0.99,1.75,0.6186,1.2039102564,
Gazania,Asteraceae,Asterales,100.0,0.5,1.0,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,0.9507266543025209,4.0,0.6654010416875,3.3862005286025645,
Genista,Fabaceae,Fabales,0.127877238,0.043478261,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9,1.0,2.075313283157895,0.5700679541176471,1.39,37.74065338
Genoplesium,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Gentiana,Gentianaceae,Gentianales,0.519480519,0.142857143,0.865384615,0.0,0.0,0.0,1.0,0.807692308,1.0,2.9545454545,0.723,3.668,13.64251183
Gentianella,Gentianaceae,Gentianales,0.984126984,0.172222222,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.909090909,0.723,4.839333333333333,
Gentianopsis,Gentianaceae,Gentianales,0.0,0.0,0.1875,0.0,0.0,0.0,1.0,0.5,1.0,2.9545454545,0.723,9.62,0
Geraea,Asteraceae,Asterales,50.0,0.25,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Geranium,Geraniaceae,Geraniales,0.057830211,0.037878788,0.681818182,0.03030303,0.0,0.0,1.0,0.8,0.975,2.375,0.88,1.315,35.99939279
Geum,Rosaceae,Rosales,0.674763833,0.128205128,1.0,0.0,0.001060071,0.0,1.0,0.5,1.0,2.1739697801,0.62575,0.7405270453157895,
Gilia,Polemoniaceae,Ericales,0.0,0.0,0.695121951,0.0,0.0,0.28760069469672456,1.0,0.8333333333333334,1.0,2.3942552466726874,0.573,1.7000000000000002,
Githopsis,Campanulaceae,Asterales,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3314999999999997,
Gladiolus,Iridaceae,Asparagales,1.515151515,0.083333333,1.0,0.0,0.0,0.903846154,1.0,0.5,1.0,2.0,0.826,1.38,
Glaucium,Papaveraceae,Ranunculales,0.0,0.0,0.3,0.0,0.0,0.5,1.0,1.0,1.0,2.3942552466726874,0.23,0.6,
Glechoma,Lamiaceae,Lamiales,10.0,0.2,1.0,0.0,0.004320557,0.9583333333749999,1.0,0.5,1.0,1.5795454545454546,0.664,1.1319000933529413,
Gleichenia,Gleicheniaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Glinus,Molluginaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.022988506,0.0,1.0,1.0,1.0,2.3942552466726874,0.6304592000547441,0.49,
Globularia,Plantaginaceae,Lamiales,0.952380952,0.066666667,1.0,0.4,0.005925926,1.0,1.0,0.666666667,1.0,1.5,0.6612222223333334,0.615,44.84091783
Glossodia,Orchidaceae,Asparagales,200.0,1.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Glossopetalon,Crossosomataceae,Crossosomatales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Glossostigma,Phrymaceae,Lamiales,0.0,0.0,0.5,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.268714286,0.37,
Glyceria,Poaceae,Poales,0.332225914,0.069767442,0.988636364,0.0,0.074314214,1.0,1.0,0.357142857,0.0,1.7807017544210528,0.49689285714285714,3.93,79.16717143
Glycine,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.246,1.364705882,15.97430407
Glycyrrhiza,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Glyptopleura,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Gnaphalium,Asteraceae,Asterales,0.0,0.0,0.269230769,0.0,0.00210989,0.015625,1.0,0.6,0.681818182,2.5,0.6654010416875,3.3862005286025645,
Gnephosis,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Gomphocarpus,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,1.9428571428571428,0.981,0.6835416667499999,
Gompholobium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Gomphrena,Amaranthaceae,Caryophyllales,0.0,0.0,0.25,0.0,0.041463415,0.0,1.0,0.9744318181818182,1.0,2.4484126984285717,0.199,1.3453542688666666,
Goniolimon,Plumbaginaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001196172,0.28760069469672456,1.0,0.875,1.0,1.333333333,0.6304592000547441,4.5027777780000005,
Gonocarpus,Haloragaceae,Saxifragales,7.142857143,0.25,1.0,0.0,0.0,0.28760069469672456,1.0,0.25,0.0625,2.3942552466726874,0.6304592000547441,0.426666667,
Goodenia,Goodeniaceae,Asterales,0.0,0.0,0.92,0.08,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,1.8,0.6304592000547441,0.52,
Goodia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Goodyera,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.9197885448571426,0.6304592000547441,4.85,
Gossypium,Malvaceae,Malvales,0.0,0.0,0.4,0.8,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.939529412,32.3800476
Gouania,Rhamnaceae,Rosales,0.0,0.0,1.0,1.0,0.004444444,0.0,1.0,1.0,1.0,4.0,0.6304592000547441,0.8661904760000001,
Grammitis,Polypodiaceae,Monilophyta,2.380952381,0.071428571,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,3.0,0.6304592000547441,14.15444444,
Gratiola,Plantaginaceae,Lamiales,0.584795322,0.052631579,0.529411765,0.0,0.005925926,1.0,1.0,0.5,1.0,1.5,0.6612222223333334,1.208066109923077,
Grayia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Grevillea,Proteaceae,Proteales,0.853485064,0.157894737,1.0,1.0,0.000625,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.253,0.83,
Grindelia,Asteraceae,Asterales,4.093567251,0.368421053,0.78125,0.052631579,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Grusonia,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.8875,0.6304592000547441,2.428039215666667,
Guilleminea,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Guillenia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.38,
Gunnera,Gunneraceae,Gunnerales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,2.0,0.6304592000547441,6.67,0
Gutierrezia,Asteraceae,Asterales,0.0,0.0,0.8,0.6,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Gymnadenia,Orchidaceae,Asparagales,50.0,0.25,1.0,0.0,0.0,1.0,0.583333333,1.0,1.0,3.0,0.6304592000547441,5.51,
